Objects,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,
,,Global Angle PHIL_ROBOT_01:PHIL_ROBOT_01,,,,,,Global Angle TAG_07:TAG_07,,,,,,Global Angle TAG_11:TAG_11,,,,,,Global Angle TAG_12:TAG_12,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
2036,0,-1.37303,-1.69756,-5.81641,-547.291,-346.861,289.188,-0.225973,0.00529229,0.00571319,-16.4531,2368.58,1272.61,-0.0256168,-0.014569,0.0378586,992.145,-1215.72,734.121,-1.72186,2.23387,1.39788,-1205.51,-1252.35,547.81
2037,0,-1.52634,-0.300063,-6.01289,-549.629,-342.758,289.424,-0.232791,0.00498932,0.00581942,-16.4171,2368.32,1272.73,-0.0303732,-0.027609,0.0374142,992.781,-1215.51,733.631,-1.72442,2.23342,1.39647,-1205.48,-1252.3,547.851
2038,0,-1.58318,-0.3135,-5.9913,-552.011,-338.446,289.546,-0.239508,0.00506346,0.00587307,-16.4513,2368.12,1272.78,-0.037528,-0.0362648,0.0368064,993.162,-1215.68,733.663,-1.72319,2.23439,1.39435,-1205.46,-1252.31,547.842
2039,0,-1.45416,-0.279134,-6.02317,-554.292,-333.715,289.75,-0.245379,0.00523171,0.00650879,-16.4008,2367.78,1272.95,-0.0358154,-0.0271875,0.0374222,992.564,-1215.93,734.157,-1.72408,2.23356,1.39698,-1205.48,-1252.29,547.907
2040,0,-1.12446,0.0371509,-6.09559,-556.727,-329.17,289.555,-0.253531,0.00544301,0.00694639,-16.4397,2367.46,1272.99,-0.0306654,-0.0194795,0.037296,992.298,-1215.81,734.232,-1.72467,2.23366,1.39533,-1205.48,-1252.31,547.904
2041,0,-1.38291,-0.44415,-6.02232,-558.996,-325.535,289.404,-0.260188,0.00547819,0.00705697,-16.4603,2367.35,1272.99,-0.0189999,-0.00442783,0.0299542,990.861,-1215.33,734.023,-1.72412,2.23528,1.3956,-1205.5,-1252.32,547.807
2042,0,-1.073,0.379705,-6.08378,-561.498,-320.519,289.645,-0.264495,0.00544114,0.00711979,-16.4259,2367.09,1273.07,-0.0232502,-0.0231833,0.0294143,991.755,-1214.92,733.261,-1.72296,2.23394,1.39625,-1205.47,-1252.34,547.843
2043,0,-1.18944,-0.281104,-6.06393,-563.799,-317.024,289.38,-0.26773,0.00549761,0.00718186,-16.4678,2366.97,1273.13,-0.0315464,-0.0349343,0.0293125,992.241,-1215.11,733.131,-1.72342,2.23499,1.3969,-1205.51,-1252.31,547.887
2044,0,-1.12353,-0.184799,-6.07639,-566.39,-312.647,289.17,-0.270498,0.00552562,0.00700074,-16.406,2366.85,1273.17,-0.0178418,0.00160691,0.0369482,991.321,-1215.54,734.26,-1.72317,2.23389,1.39685,-1205.48,-1252.31,547.846
2045,0,-1.09182,-0.364398,-6.06905,-568.92,-307.985,289.535,-0.267452,0.00566984,0.0066206,-16.44,2367.02,1273.16,-0.0147705,-0.0332913,0.0939924,998.28,-1217.67,733.265,-1.72164,2.23447,1.39718,-1205.5,-1252.3,547.867
2046,0,-1.21644,-0.0204643,-6.05111,-571.427,-303.127,290.026,-0.270615,0.00561848,0.00675652,-16.4242,2366.91,1273.15,-0.00888292,-0.0290984,0.104625,998.965,-1218.33,732.776,-1.72442,2.23289,1.39665,-1205.49,-1252.31,547.828
2047,0,-0.916109,0.0288888,-6.10097,-573.881,-298.258,289.909,-0.272143,0.00557647,0.00721461,-16.4472,2366.92,1273.12,,,,,,,-1.72223,2.23329,1.39653,-1205.49,-1252.34,547.827
2048,0,-1.11256,-0.271048,-6.05823,-576.356,-294.971,289.371,-0.280005,0.0024985,0.0054464,-16.2151,2366.44,1272.96,,,,,,,-1.72629,2.23504,1.39524,-1205.47,-1252.34,547.913
2049,0,-0.954401,-0.270178,-6.08202,-578.937,-290.632,289.546,-0.28802,0.00286373,0.00666226,-16.2151,2366.19,1273.1,,,,,,,-1.72633,2.2359,1.3952,-1205.49,-1252.32,547.908
2050,0,-1.01286,-0.206798,-6.07102,-581.39,-286.131,289.625,-0.267283,0.00566223,0.00738375,-16.4377,2367.1,1273.13,-0.0173613,0.00270258,0.0366601,991.285,-1215.44,734.364,-1.72509,2.23392,1.3947,-1205.48,-1252.34,547.868
2051,0,-0.830866,0.124297,-6.09651,-584.018,-281.21,289.715,-0.269845,0.00541206,0.00670351,-16.4317,2366.94,1273.16,-0.0204678,-0.00688531,0.0378123,991.815,-1215.49,734.206,-1.72439,2.23438,1.39594,-1205.46,-1252.31,547.862
2052,0,-0.905642,-0.257898,-6.07729,-586.602,-277.489,289.6,-0.270691,0.00565498,0.00720534,-16.4373,2367.02,1273.11,-0.0265562,-0.0198513,0.0368803,992.455,-1215.33,733.754,-1.72298,2.23473,1.39479,-1205.5,-1252.33,547.813
2053,0,-0.760017,0.101956,-6.09697,-589.323,-272.969,289.607,-0.268319,0.00536801,0.00709584,-16.4541,2367.07,1273.07,-0.029584,-0.0190287,0.0364962,992.222,-1215.74,734.176,-1.7246,2.23419,1.39625,-1205.48,-1252.38,547.836
2054,0,-0.885658,-0.386297,-6.06463,-591.768,-268.79,289.712,-0.267448,0.00544905,0.00726897,-16.4297,2367.06,1273.18,-0.0358204,-0.0319202,0.0366541,992.935,-1215.6,733.785,-1.72485,2.23523,1.39477,-1205.47,-1252.31,547.87
2055,0,-0.79238,-0.0293892,-6.08529,-594.44,-264.153,289.789,-0.269634,0.00563886,0.00735845,-16.4478,2367.07,1273.12,-0.0310416,-0.0203714,0.0373386,992.368,-1215.82,734.166,-1.72517,2.23527,1.39443,-1205.46,-1252.35,547.891
2056,0,-0.844338,-0.107685,-6.07399,-596.938,-260.582,289.711,-0.270226,0.00560601,0.00736067,-16.4268,2366.99,1273.17,-0.0300157,-0.0191982,0.0365624,992.219,-1215.76,734.197,-1.72419,2.23472,1.39646,-1205.5,-1252.34,547.85
2057,0,-1.06525,0.178277,-6.03231,-599.623,-256.73,289.188,-0.27295,0.00560813,0.00766813,-16.4011,2366.86,1273.19,-0.0297213,-0.0206454,0.0379706,992.421,-1215.85,734.065,-1.7248,2.23453,1.39432,-1205.47,-1252.31,547.864
2058,0,-0.787392,-0.262906,-6.06846,-602.419,-252.411,289.453,-0.270657,0.00545535,0.0067821,-16.4523,2366.99,1273.09,,,,,,,-1.72302,2.23445,1.39686,-1205.49,-1252.32,547.866
2059,0,-0.805891,-0.250766,-6.06117,-605.075,-247.645,289.898,-0.268844,0.00560233,0.00790321,-16.4613,2367.04,1273.13,,,,,,,-1.72395,2.23365,1.39663,-1205.49,-1252.35,547.89
2060,0,-0.7982,-0.0573911,-6.06367,-607.512,-243.715,289.838,-0.278559,0.00272686,0.00604947,-16.1859,2366.56,1272.92,,,,,,,-1.72413,2.23326,1.39745,-1205.49,-1252.3,547.865
2061,0,-0.650158,-0.114827,-6.07811,-610.171,-239.218,289.875,-0.267528,0.00584298,0.00721137,-16.447,2367.07,1273.17,,,,,,,-1.72252,2.23287,1.39873,-1205.53,-1252.31,547.847
2062,0,-0.855123,-0.0993618,-6.05043,-612.7,-235.867,289.789,-0.275968,0.00563681,0.00710984,-16.41,2366.87,1273.16,,,,,,,-1.72261,2.23442,1.39512,-1205.48,-1252.36,547.811
2063,0,-0.657405,0.0430192,-6.07087,-615.452,-231.577,289.608,-0.271282,0.00576048,0.0073743,-16.4292,2367.01,1273.13,,,,,,,-1.72356,2.23326,1.39821,-1205.52,-1252.33,547.831
2064,0,-0.704854,-0.221823,-6.05826,-617.755,-227.981,289.637,-0.27009,0.00560301,0.00736558,-16.4299,2367.04,1273.14,,,,,,,-1.72296,2.23416,1.3964,-1205.47,-1252.29,547.861
2065,0,-0.807319,-0.0178334,-6.04622,-620.092,-224.015,289.64,-0.266473,0.00556237,0.00706594,-16.4782,2367.06,1273.12,,,,,,,-1.72535,2.23346,1.39686,-1205.48,-1252.29,547.897
2066,0,-0.659851,-0.138662,-6.06058,-622.602,-220.218,289.496,-0.271835,0.00539163,0.00703997,-16.4378,2366.9,1273.15,,,,,,,-1.72407,2.23305,1.39526,-1205.48,-1252.3,547.882
2067,0,-0.730271,-0.256002,-6.04433,-625.209,-216.379,289.834,-0.273422,0.00571111,0.00806728,-16.416,2366.83,1273.16,,,,,,,-1.72384,2.23384,1.39724,-1205.49,-1252.33,547.857
2068,0,-0.679735,-0.0745935,-6.05286,-627.55,-213.066,289.262,-0.272395,0.00581428,0.00758814,-16.4159,2366.88,1273.17,,,,,,,-1.72346,2.23338,1.39618,-1205.48,-1252.33,547.831
2069,0,-0.679272,-0.102289,-6.04877,-629.919,-208.683,289.674,-0.272934,0.00575957,0.00730981,-16.4316,2366.89,1273.12,,,,,,,-1.72447,2.2352,1.39381,-1205.47,-1252.37,547.83
2070,0,-0.719865,-0.0696434,-6.03914,-632.32,-204.643,290.048,-0.267413,0.0054027,0.00677474,-16.4576,2367.04,1273.13,,,,,,,-1.72381,2.23349,1.39897,-1205.52,-1252.34,547.88
2071,0,-0.625779,-0.0938727,-6.04853,-634.546,-201.486,289.369,-0.270877,0.00526584,0.00691618,-16.4448,2366.93,1273.11,,,,,,,-1.72378,2.23477,1.39427,-1205.47,-1252.29,547.838
2072,0,-0.697397,-0.149897,-6.03667,-636.944,-197.597,289.648,-0.271568,0.00560132,0.00740547,-16.4621,2366.95,1273.11,,,,,,,-1.7234,2.23392,1.39648,-1205.48,-1252.33,547.841
2073,0,-0.740053,-0.0101241,-6.03023,-639.189,-193.957,289.83,-0.273582,0.00574318,0.00752297,-16.3907,2366.77,1273.16,,,,,,,-1.72464,2.23609,1.39431,-1205.48,-1252.37,547.81
2074,0,-0.585545,-0.127008,-6.04322,-641.369,-190.464,289.347,-0.270994,0.00547126,0.00772595,-16.4117,2366.95,1273.14,,,,,,,-1.72373,2.23416,1.39601,-1205.49,-1252.31,547.865
2075,0,-0.652111,-0.0758688,-6.03389,-643.687,-186.645,289.487,-0.272435,0.00557384,0.00715083,-16.4494,2366.85,1273.16,,,,,,,-1.72452,2.23572,1.39389,-1205.47,-1252.3,547.854
2076,0,-0.640282,-0.238627,-6.02854,-645.726,-182.859,290.06,-0.26889,0.00567094,0.00735991,-16.4436,2366.97,1273.14,,,,,,,-1.724,2.23396,1.39578,-1205.47,-1252.3,547.898
2077,0,-0.631081,-0.144681,-6.03038,-647.96,-179.723,289.431,-0.270992,0.00519199,0.00641822,-16.4474,2366.85,1273.18,,,,,,,-1.72447,2.23429,1.39539,-1205.48,-1252.33,547.852
2078,0,-0.521759,0.111415,-6.03872,-650.349,-175.522,289.594,-0.272755,0.00569103,0.00735664,-16.4182,2366.87,1273.12,,,,,,,-1.72349,2.2347,1.39451,-1205.48,-1252.38,547.817
2079,0,-0.65094,-0.161018,-6.02289,-652.242,-172.083,289.718,-0.271904,0.00577157,0.00740844,-16.4245,2366.84,1273.16,,,,,,,-1.72251,2.23394,1.39731,-1205.49,-1252.35,547.84
2080,0,-0.641001,-0.0419199,-6.02385,-654.374,-168.266,289.693,-0.270235,0.00553518,0.00698262,-16.4272,2366.92,1273.15,-0.0176818,0.00148538,0.0369018,991.336,-1215.52,734.241,-1.72126,2.23432,1.39663,-1205.47,-1252.34,547.846
2081,0,-0.5683,0.0392792,-6.02935,-656.643,-164.066,289.826,-0.270007,0.00573181,0.00687087,-16.4437,2366.91,1273.14,-0.00956533,0.0101953,0.0479914,991.944,-1215.64,734.194,-1.72303,2.23357,1.39647,-1205.48,-1252.3,547.911
2082,0,-0.589942,-0.113095,-6.02493,-658.66,-160.956,289.51,-0.279664,0.00274943,0.00612893,-16.1992,2366.42,1272.97,-0.00793451,-0.0272879,0.104386,998.945,-1218.11,733.04,-1.72417,2.23458,1.39585,-1205.48,-1252.29,547.888
2083,0,-0.642625,0.00741191,-6.01953,-660.608,-157.048,289.802,-0.268592,0.005487,0.00662771,-16.4149,2366.99,1273.14,,,,,,,-1.72451,2.23341,1.39679,-1205.49,-1252.31,547.849
2084,0,-0.549927,-0.0502687,-6.02668,-662.708,-152.67,289.758,-0.274131,0.0057599,0.00779145,-16.3945,2366.8,1273.14,,,,,,,-1.72285,2.2344,1.39534,-1205.49,-1252.34,547.835
2085,0,-0.589881,-0.159662,-6.01944,-664.657,-149.15,289.871,-0.271152,0.00562026,0.00750324,-16.4259,2366.88,1273.11,,,,,,,-1.7226,2.23463,1.3963,-1205.45,-1252.33,547.865
2086,0,-0.539326,0.234873,-6.01989,-666.62,-145.054,289.721,-0.270342,0.00564242,0.0071006,-16.4483,2366.85,1273.17,,,,,,,-1.72256,2.23371,1.39699,-1205.47,-1252.31,547.865
2087,0,-0.584351,0.00240794,-6.02085,-668.361,-140.776,289.917,-0.268959,0.00568383,0.00739873,-16.4633,2366.95,1273.16,,,,,,,-1.72342,2.23314,1.39617,-1205.49,-1252.29,547.877
2088,0,-0.534135,-0.0765698,-6.02447,-670.135,-137.159,289.841,-0.273008,0.00572382,0.00762266,-16.448,2366.82,1273.17,,,,,,,-1.72388,2.2349,1.39712,-1205.48,-1252.32,547.829
2089,0,-0.664479,-0.0180034,-6.01152,-671.945,-133.061,289.987,-0.275355,0.00564809,0.00744596,-16.4114,2366.77,1273.15,,,,,,,-1.72222,2.23406,1.39597,-1205.48,-1252.34,547.822
2090,0,-0.604651,0.0131703,-6.01869,-673.41,-129.134,289.642,-0.27096,0.0054689,0.00759763,-16.4087,2366.96,1273.12,,,,,,,-1.72292,2.23458,1.39489,-1205.49,-1252.31,547.839
2091,0,-0.590313,-0.2575,-6.01473,-675.167,-125.154,289.659,-0.270676,0.00578848,0.00745833,-16.4304,2366.9,1273.14,,,,,,,-1.7245,2.23381,1.3959,-1205.49,-1252.31,547.86
2092,0,-0.609338,0.00128593,-6.01842,-676.74,-121.035,289.601,-0.270959,0.00554409,0.00752304,-16.441,2366.94,1273.15,,,,,,,-1.72508,2.23509,1.39409,-1205.48,-1252.31,547.864
2093,0,-0.546143,0.0817654,-6.02265,-678.526,-116.112,289.723,-0.271149,0.00577256,0.00743832,-16.4364,2366.89,1273.19,,,,,,,-1.72588,2.23463,1.39645,-1205.49,-1252.3,547.901
2094,0,-0.611268,-0.182075,-6.01613,-680.216,-112.606,289.62,-0.2756,0.00589457,0.00725279,-16.4272,2366.75,1273.17,,,,,,,-1.72393,2.23451,1.39478,-1205.5,-1252.38,547.78
2095,0,-0.555258,0.0147847,-6.02286,-682.061,-107.191,289.96,-0.274526,0.00569054,0.0069826,-16.4179,2366.79,1273.14,,,,,,,-1.72356,2.23405,1.3961,-1205.49,-1252.34,547.82
2096,0,-0.650228,0.000924109,-6.01521,-683.867,-103.443,289.64,-0.270422,0.00535931,0.00709414,-16.4462,2366.94,1273.14,,,,,,,-1.72344,2.2349,1.39433,-1205.47,-1252.29,547.875
2097,0,-0.521097,0.0783332,-6.02572,-685.648,-97.9449,289.84,-0.270802,0.0056918,0.00711235,-16.4546,2366.93,1273.14,,,,,,,-1.72326,2.23421,1.39691,-1205.5,-1252.31,547.832
2098,0,-0.650477,-0.103624,-6.01485,-687.369,-94.13,289.727,-0.271449,0.00558295,0.00714531,-16.4476,2366.91,1273.16,,,,,,,-1.72263,2.23388,1.39654,-1205.49,-1252.31,547.885
2099,0,-0.579341,-0.0387317,-6.02268,-689.261,-88.6752,289.978,-0.273944,0.00559826,0.00719966,-16.4281,2366.82,1273.13,,,,,,,-1.72246,2.23413,1.39763,-1205.5,-1252.28,547.826
2100,0,-0.632279,-0.108508,-6.01736,-691.028,-84.5507,289.747,-0.273195,0.00587743,0.00780061,-16.411,2366.86,1273.1,,,,,,,-1.72261,2.23449,1.39534,-1205.48,-1252.37,547.808
2101,0,-0.579967,-0.167004,-6.01921,-693.031,-79.8289,289.626,-0.275168,0.00574467,0.00735564,-16.4207,2366.73,1273.2,,,,,,,-1.72427,2.2347,1.39515,-1205.49,-1252.31,547.897
2102,0,-0.577168,0.0366546,-6.0223,-694.913,-74.8229,289.561,-0.268919,0.00545739,0.00704274,-16.4227,2367.02,1273.11,,,,,,,-1.72529,2.2346,1.39581,-1205.47,-1252.3,547.906
2103,0,-0.640513,-0.0811441,-6.01562,-697.164,-69.6748,289.853,-0.270611,0.00575468,0.00738677,-16.4489,2366.96,1273.12,,,,,,,-1.72242,2.2335,1.39566,-1205.47,-1252.33,547.862
2104,0,-0.608806,-0.00999266,-6.0204,-699.044,-64.6904,289.781,-0.271714,0.00573983,0.00739939,-16.4216,2366.87,1273.15,-0.0180612,0.00252404,0.0355563,991.205,-1215.38,734.463,-1.72428,2.23421,1.39552,-1205.48,-1252.3,547.88
2105,0,-0.669785,-0.0830958,-6.0129,-701.167,-59.3055,290.151,-0.271527,0.00585045,0.00751416,-16.4338,2366.94,1273.1,-0.0165926,0.00275106,0.037045,991.296,-1215.49,734.303,-1.72346,2.23484,1.39695,-1205.5,-1252.34,547.819
2106,0,-0.530326,-0.0160262,-6.02799,-703.172,-53.9064,290.08,-0.274126,0.00580384,0.00747067,-16.4344,2366.82,1273.17,-0.0190721,0.00176516,0.0354759,991.222,-1215.46,734.408,-1.72174,2.23308,1.39753,-1205.49,-1252.35,547.81
2107,0,-0.580905,-0.195222,-6.0197,-705.229,-49.2713,289.97,-0.000364933,0.00100517,0.000793245,-16.758,2378.25,1270.68,-0.0243493,-0.010786,0.0369135,991.945,-1215.51,734.328,-1.72419,2.23574,1.39537,-1205.48,-1252.29,547.919
2108,0,-0.516343,0.0260252,-6.02792,-707.336,-43.5913,290.041,-8.61E-05,0.0010633,7.78E-05,-16.7548,2378.23,1270.71,-0.0291504,-0.0481104,-0.00442841,988.373,-1213.34,731.689,-1.72412,2.23392,1.3958,-1205.49,-1252.29,547.856
2109,0,-0.613658,-0.000779105,-6.01996,-709.408,-39.3091,289.72,-0.000736125,0.000903598,0.000427129,-16.7477,2378.29,1270.62,,,,,,,-1.72264,2.23405,1.39552,-1205.46,-1252.34,547.842
2110,0,-0.642052,-0.0932175,-6.01557,-711.591,-33.6646,290.024,-0.000250999,0.000974128,0.000516486,-16.7098,2378.26,1270.67,,,,,,,-1.72535,2.23556,1.39513,-1205.49,-1252.33,547.873
2111,0,-0.630394,0.149356,-6.01512,-713.721,-28.5343,289.913,-0.000187597,0.000889976,0.00046355,-16.7196,2378.28,1270.66,,,,,,,-1.72194,2.23427,1.39599,-1205.48,-1252.35,547.832
2112,0,-0.591646,-0.0793287,-6.02098,-715.8,-22.9893,290.192,-5.32E-05,0.000908093,0.000394051,-16.7451,2378.29,1270.68,,,,,,,-1.72145,2.23353,1.39871,-1205.51,-1252.33,547.822
2113,0,-0.484624,0.0955557,-6.03044,-717.836,-17.6529,290.027,-4.72E-05,0.000782761,0.000128293,-16.7314,2378.26,1270.7,,,,,,,-1.72329,2.23416,1.39578,-1205.46,-1252.31,547.901
2114,0,-0.546071,-0.0851194,-6.02692,-719.884,-12.7919,289.976,-0.00080088,0.000637266,5.44E-05,-16.7411,2378.25,1270.67,,,,,,,-1.72366,2.23415,1.39517,-1205.48,-1252.31,547.851
2115,0,-0.467032,-0.0917813,-6.03322,-722.096,-6.9596,289.944,-0.000184401,0.00106912,0.000195813,-16.722,2378.27,1270.66,,,,,,,-1.72365,2.23383,1.39764,-1205.51,-1252.32,547.822
2116,0,-0.582425,-0.0356687,-6.02523,-724.156,-1.89884,289.908,-0.000448013,0.00124858,0.000692748,-16.6988,2378.26,1270.62,-0.0166613,0.00313815,0.0365644,991.298,-1215.42,734.351,-1.72279,2.23537,1.39479,-1205.48,-1252.33,547.851
2117,0,-0.602542,-0.239717,-6.01693,-726.371,3.96275,290.254,-0.000156233,0.000751905,0.000264549,-16.7303,2378.2,1270.7,-0.0179535,0.000275363,0.0351635,991.425,-1215.18,734.114,-1.72398,2.23355,1.39808,-1205.5,-1252.35,547.881
2118,0,-0.557626,0.0923146,-6.02717,-728.635,9.32078,289.84,-0.000868078,0.0010701,0.000349156,-16.7136,2378.23,1270.68,-0.0189662,0.00106634,0.0356306,991.263,-1215.48,734.336,-1.72198,2.23424,1.39576,-1205.47,-1252.33,547.872
2119,0,-0.618164,-0.0904571,-6.02064,-730.656,14.5298,289.818,-0.000306154,0.000742422,0.000393357,-16.7434,2378.28,1270.68,-0.0185408,-0.0149596,0.029457,991.429,-1214.77,733.431,-1.72404,2.23339,1.3958,-1205.48,-1252.3,547.858
2120,0,-0.630446,-0.157074,-6.01948,-732.995,19.7663,289.734,-0.000605408,0.000916203,0.000494408,-16.739,2378.26,1270.64,-0.0386648,-0.0361876,0.0314051,992.268,-1215.94,733.746,-1.72272,2.23494,1.39598,-1205.49,-1252.36,547.825
2121,0,-0.634174,-0.074836,-6.01945,-735.196,26.0211,290.112,-0.000332901,0.000999896,0.00014565,-16.7486,2378.29,1270.61,-0.0651616,-0.0993991,-0.00845555,991.31,-1214.32,731.473,-1.72422,2.23428,1.39482,-1205.47,-1252.33,547.838
2122,0,-0.633781,-0.0283286,-6.01931,-737.525,31.3731,290.107,-0.000540981,0.000874747,0.000418339,-16.7144,2378.22,1270.68,-0.0725926,-0.120946,-0.00919621,992.073,-1214.6,730.642,-1.72504,2.23419,1.39632,-1205.48,-1252.34,547.859
2123,0,-0.587396,-0.17675,-6.02286,-739.528,36.8052,290.026,-0.015307,0.00115111,0.000637747,-16.6629,2377.34,1270.66,-0.0826138,-0.136592,-0.00960391,992.766,-1214.93,730.495,-1.72306,2.23385,1.3949,-1205.49,-1252.34,547.844
2124,0,-0.588444,-0.024435,-6.02353,-741.639,42.6008,290.138,-0.0439229,-0.0012758,0.000612118,-16.3465,2375.89,1270.69,,,,,,,-1.72405,2.23399,1.39679,-1205.48,-1252.27,547.917
2125,0,-0.566835,-0.201655,-6.02337,-744.024,48.5813,290.507,-0.0561405,0.00203024,0.00155431,-16.5824,2375.55,1271.01,-0.0155682,0.00172439,0.0365558,991.448,-1215.23,734.464,-1.72419,2.23438,1.39462,-1205.49,-1252.3,547.827
2126,0,-0.489305,-0.0212467,-6.03255,-746.13,54.6208,290.418,-0.0679339,0.00258433,0.0022528,-16.5849,2375.16,1271.1,-0.020156,-0.00403874,0.0369496,991.626,-1215.46,734.36,-1.72302,2.23463,1.39707,-1205.49,-1252.39,547.84
2127,0,-0.502975,-0.0303495,-6.03247,-748.427,59.9839,290.331,-0.0796842,0.002399,0.00228872,-16.5601,2374.66,1271.2,-0.0247614,-0.0123427,0.0373,992.014,-1215.62,734.224,-1.7257,2.23472,1.39457,-1205.48,-1252.33,547.852
2128,0,-0.476718,-0.0834706,-6.03432,-750.591,65.9123,290.415,-0.0949841,0.00258574,0.00212181,-16.517,2374,1271.28,-0.0302499,-0.0235796,0.0364039,992.619,-1215.37,733.832,-1.72213,2.2341,1.39508,-1205.45,-1252.3,547.856
2129,0,-0.51352,-0.0761728,-6.03188,-752.867,71.7269,290.458,-0.110246,0.00326787,0.00329594,-16.49,2373.21,1271.53,-0.0273533,-0.0148917,0.0364033,992.029,-1215.59,734.295,-1.72359,2.23317,1.39771,-1205.49,-1252.32,547.88
2130,0,-0.477528,0.0227587,-6.03542,-755.13,77.5241,290.268,-0.125521,0.003637,0.00351234,-16.469,2372.61,1271.6,-0.0292936,-0.0482068,-0.00444957,988.37,-1213.36,731.719,-1.72432,2.23432,1.39429,-1205.47,-1252.31,547.866
2131,0,-0.497935,-0.108142,-6.03345,-757.184,82.7696,289.896,-0.140803,0.00363191,0.00363481,-16.4409,2372,1271.76,,,,,,,-1.72367,2.23509,1.39412,-1205.47,-1252.35,547.829
2132,0,-0.567943,-0.073648,-6.02679,-759.709,88.9705,290.222,-0.156076,0.003875,0.0038514,-16.4406,2371.39,1271.86,,,,,,,-1.72437,2.23388,1.39524,-1205.47,-1252.34,547.868
2133,0,-0.441341,0.10466,-6.03753,-761.946,95.3086,290.116,-0.167955,0.00423466,0.00432994,-16.4703,2370.97,1272.01,,,,,,,-1.7239,2.23447,1.39628,-1205.49,-1252.33,547.835
2134,0,-0.488318,-0.108009,-6.03534,-764.123,100.59,289.981,-0.179693,0.00415313,0.00462925,-16.4221,2370.36,1272.16,,,,,,,-1.72341,2.23389,1.39541,-1205.49,-1252.3,547.869
2135,0,-0.586964,-0.0673218,-6.02446,-766.563,107.021,290.487,-0.189346,0.00425594,0.00481108,-16.4015,2369.87,1272.32,,,,,,,-1.72496,2.23413,1.39705,-1205.46,-1252.3,547.935
2136,0,-0.437537,-0.0219391,-6.03953,-768.773,113.359,290.475,-0.197246,0.00471981,0.00587832,-16.4143,2369.75,1272.32,,,,,,,-1.72275,2.23453,1.39528,-1205.48,-1252.37,547.819
2137,0,-0.493814,-0.179547,-6.03419,-770.903,118.62,290.239,-0.208395,0.00482337,0.00526276,-16.431,2369.36,1272.38,-0.0183502,-0.00307013,0.0308332,990.871,-1215.33,734.097,-1.72359,2.23416,1.39562,-1205.5,-1252.38,547.811
2138,0,-0.565261,-0.139959,-6.02646,-773.195,125.14,290.64,-0.219004,0.00487137,0.00544128,-16.4365,2368.93,1272.54,-0.0232198,-0.0211611,0.0298248,991.704,-1214.95,733.396,-1.72393,2.23362,1.39636,-1205.5,-1252.28,547.835
2139,0,-0.395517,-0.082924,-6.04441,-775.532,131.49,290.57,-0.22617,0.0050782,0.00566744,-16.4376,2368.61,1272.61,-0.0290195,-0.0183605,0.0370597,992.277,-1215.72,734.179,-1.7227,2.23361,1.3958,-1205.47,-1252.32,547.86
2140,0,-0.453201,-0.179921,-6.04038,-777.706,137.422,290.405,-0.233151,0.00496123,0.00589395,-16.4194,2368.31,1272.76,-0.0237306,-0.0195719,0.0585396,994.091,-1216.68,733.742,-1.72403,2.23437,1.39672,-1205.48,-1252.32,547.881
2141,0,-0.551597,-0.225558,-6.02947,-780.047,143.855,290.509,-0.239866,0.00512484,0.00645424,-16.3877,2367.96,1272.83,-0.017828,-0.0219226,0.081804,996.197,-1217.87,733.072,-1.72511,2.23417,1.39539,-1205.46,-1252.28,547.901
2142,0,-0.505169,-0.188767,-6.03649,-782.563,149.536,290.282,-0.248944,0.00558221,0.00676955,-16.418,2367.7,1272.84,-0.0146112,-0.0244033,0.098096,997.698,-1218.8,732.563,-1.72329,2.23488,1.39441,-1205.48,-1252.36,547.81
2143,0,-0.536417,-0.143371,-6.03576,-784.908,156.312,290.39,-0.255404,0.00567854,0.00695593,-16.4595,2367.55,1272.92,-0.017394,0.00291173,0.0364567,991.282,-1215.47,734.383,-1.72271,2.23361,1.39684,-1205.5,-1252.34,547.824
2144,0,-0.450065,-0.0394037,-6.04606,-787.16,163.174,290.275,-0.261564,0.00533603,0.0069852,-16.4268,2367.25,1273.02,-0.0178442,0.00203278,0.0365421,991.295,-1215.49,734.344,-1.72547,2.23507,1.39459,-1205.49,-1252.33,547.867
2145,0,-0.554157,-0.0776227,-6.03825,-789.585,168.699,290.064,-0.267262,0.00556768,0.00709222,-16.4292,2367.08,1273.07,-0.0224717,-0.0104605,0.0378022,991.924,-1215.55,734.086,-1.72289,2.23376,1.39553,-1205.48,-1252.31,547.864
2146,0,-0.558492,-0.184886,-6.03313,-791.928,175.691,290.888,-0.268988,0.00557208,0.00729774,-16.4349,2366.94,1273.18,-0.0270232,-0.0155387,0.0373625,992.187,-1215.66,734.211,-1.723,2.23369,1.39534,-1205.45,-1252.32,547.883
2147,0,-0.498602,-0.232623,-6.03824,-794.092,182.242,290.82,-0.271178,0.0056334,0.00708568,-16.412,2366.94,1273.1,-0.0278393,-0.0158211,0.0361722,992.082,-1215.62,734.217,-1.72514,2.23492,1.39517,-1205.49,-1252.32,547.822
