Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
3902,0,-0.0134102,0.00209595,0.00142012,920.361,-1222.18,244.007,0.000582198,0.0010458,0.00143714,-1329.56,-54.6509,125.198,0.00567366,0.015758,0.00266284,-1297.5,455.107,218.863,-0.00058009,-0.00110817,0.00228256,-1174.12,1195.73,101.543,0.00286678,-0.00126617,-0.00229533,-659.868,1901.71,116.155,0.00368941,-0.000267428,0.00413875,286.002,1891.37,185.63,0.00132341,-0.00139995,-0.00223742,951.122,1852.52,157.634,0.000718584,0.00165415,0.00217171,1657,1145.94,127.293,-0.000944271,0.000398363,-0.000459579,1598.91,272.745,141.062,0.000234614,0.000409751,0.000709778,1463.09,-696.815,160.25,0.000892218,0.000364919,0.000788423,96.639,-1065.42,194.136,-0.00334808,0.0100452,0.000208432,-886.436,-883.919,141.787,0.0533119,-0.0581483,-3.05396,-507.085,-102.185,457.906
3903,0,-0.01332,0.00200565,0.00130734,920.365,-1222.17,244.008,0.00046108,0.00113937,0.00142967,-1329.58,-54.6369,125.156,0.00564645,0.0153216,0.00262967,-1297.47,455.119,218.843,-0.000386024,-0.00149972,0.00233437,-1174.12,1195.71,101.45,0.00271317,-0.00117572,-0.00212576,-659.896,1901.72,116.117,0.00384175,-0.000112232,0.00399926,286.006,1891.37,185.588,0.00171662,-0.00159755,-0.00236496,951.133,1852.53,157.604,0.00101702,0.00176931,0.00232776,1656.95,1146.1,127.203,-0.000948004,0.000266487,-0.000544878,1598.91,272.764,140.998,-0.000449526,0.000757942,0.00080797,1463.09,-696.698,160.062,0.00080573,0.00048245,0.000835114,96.6195,-1065.43,194.096,-0.0032664,0.0102328,0.00022089,-886.485,-883.929,141.737,0.0524716,-0.0574092,-3.06169,-506.985,-102.098,457.893
3904,0,-0.0173738,0.0059936,0.00437836,921.161,-1222.06,244.609,0.000553638,0.00102372,0.00139831,-1329.56,-54.643,125.181,0.00569325,0.0153721,0.00272039,-1297.49,455.133,218.866,-0.000396639,-0.00152605,0.00229125,-1174.12,1195.73,101.465,0.002754,-0.00109554,-0.00219957,-659.903,1901.73,116.116,0.00384077,-4.23016e-005,0.00411123,285.987,1891.38,185.592,0.00149442,-0.00136728,-0.00238568,951.12,1852.55,157.579,0.000236536,0.00137157,0.00221661,1656.97,1146.02,127.261,-0.000919184,0.000382164,-0.000442723,1598.92,272.753,141.033,-0.000898472,-8.90668e-005,-0.000106979,1463.16,-696.69,160.041,0.000878008,0.000480753,0.000810187,96.5766,-1065.42,194.1,-0.00309536,0.0103578,0.000475103,-886.496,-883.9,141.75,0.0522021,-0.0576366,-3.0687,-506.908,-102.046,457.912
3905,0,-0.0175577,0.00630659,0.00430389,921.349,-1222.09,244.701,0.000503703,0.00131139,0.0018414,-1329.55,-54.6649,125.239,0.00567548,0.015354,0.00273493,-1297.48,455.1,218.922,-0.00053756,-0.00157322,0.00228555,-1174.14,1195.7,101.516,0.00281061,-0.00115663,-0.00216839,-659.872,1901.7,116.155,0.00375734,-0.000180867,0.00404053,286.012,1891.36,185.631,0.00134859,-0.00140888,-0.00212806,951.122,1852.48,157.637,0.00068529,0.00156339,0.00212836,1657,1145.89,127.312,-0.000966566,0.000234415,-0.000554208,1598.92,272.727,141.099,-0.000770754,-0.000313258,-0.000249306,1463.17,-696.76,160.18,0.00089556,0.000847793,0.00105302,96.5575,-1065.44,194.244,-0.00280431,0.0118184,0.00102826,-886.292,-883.904,141.539,0.0514435,-0.055601,-3.07451,-506.721,-102.199,457.909
3906,0,-0.017199,0.00424315,0.00399674,921.165,-1222.11,244.437,0.000702837,0.00138655,0.00179044,-1329.55,-54.6341,125.218,0.00570536,0.0156015,0.00280983,-1297.49,455.105,218.911,-0.000507202,-0.001496,0.00236639,-1174.15,1195.68,101.489,0.00319336,-0.000550239,-0.00225149,-659.738,1901.66,116.084,0.00369226,-0.000182219,0.00416004,286.028,1891.36,185.633,0.00141828,-0.00137934,-0.002217,951.136,1852.5,157.634,0.000298074,0.00146594,0.00242336,1656.95,1145.99,127.336,-0.000933361,0.000313294,-0.000588239,1598.93,272.738,141.094,-0.000558461,-0.000448877,-0.00030056,1463.18,-696.766,160.178,0.000995676,0.000257086,0.000703945,96.6481,-1065.42,194.175,-0.00280295,0.0118329,0.00077734,-886.291,-883.897,141.498,0.0520284,-0.0556896,-3.08092,-506.661,-102.232,457.888
3907,0,-0.0135112,0.00193585,0.00138046,920.345,-1222.18,243.995,0.000657478,0.00105485,0.0015399,-1329.55,-54.6083,125.203,0.00564004,0.0154651,0.00277538,-1297.48,455.103,218.884,-0.000226589,-0.00166753,0.00236396,-1174.13,1195.7,101.446,0.00274643,-0.00104369,-0.00205831,-659.886,1901.74,116.099,0.0043157,-5.43728e-005,0.00399911,286.008,1891.41,185.618,0.00144847,-0.00148512,-0.00259363,951.136,1852.55,157.573,0.000704623,0.00168727,0.00225222,1657,1145.94,127.262,-0.00101408,0.000259448,-0.000487234,1598.9,272.757,141.034,-0.000687426,-0.00035889,-0.00019773,1463.18,-696.728,160.124,0.00080161,0.00101917,0.00104507,96.5292,-1065.46,194.168,-0.00263896,0.0122532,0.00074059,-886.347,-883.886,141.449,0.0519418,-0.0537604,-3.08732,-506.651,-102.285,457.836
3908,0,-0.0133778,0.00190669,0.00131997,920.356,-1222.18,243.995,0.000680343,0.000911948,0.00139933,-1329.57,-54.6325,125.237,0.00558078,0.0155777,0.00287346,-1297.48,455.114,218.87,0.000269709,-0.00367132,0.00170619,-1174.31,1195.64,101.34,0.0031953,-0.000477475,-0.00214966,-659.754,1901.67,116.043,0.00396413,3.62267e-005,0.00537655,285.862,1891.48,185.521,0.00131808,-0.00145127,-0.00208665,951.13,1852.52,157.58,0.0001791,0.00148738,0.00246762,1656.97,1146,127.283,-0.000871904,0.000318876,-0.000450598,1598.9,272.757,141.029,-0.000907737,-7.57223e-005,2.56334e-005,1463.17,-696.674,160.04,0.000859874,0.000559043,0.000811417,96.5856,-1065.43,194.098,-0.00273902,0.0123067,0.000635221,-886.333,-883.877,141.447,0.0520444,-0.0549508,-3.09347,-506.566,-102.386,457.894
3909,0,-0.0136125,0.00199578,0.00142021,920.36,-1222.18,244.003,0.000498962,0.000944417,0.00161029,-1329.58,-54.6129,125.23,0.00565076,0.0152465,0.0026631,-1297.46,455.128,218.881,-0.000121634,-0.00161953,0.00235281,-1174.13,1195.69,101.439,0.00281312,-0.00113013,-0.00224316,-659.909,1901.72,116.155,0.0039911,-0.000140439,0.00394446,285.994,1891.4,185.662,0.00137291,-0.00182463,-0.00244431,951.091,1852.54,157.646,0.000248364,0.00150891,0.00233117,1656.97,1146.05,127.288,-0.00102839,0.000148987,-0.000520238,1598.91,272.757,141.051,-0.000671059,-0.000269336,-0.00019177,1463.18,-696.721,160.134,0.000843844,0.000477515,0.000820839,96.6267,-1065.42,194.111,-0.00303782,0.0106641,0.000381479,-886.482,-883.87,141.697,0.051488,-0.0547348,-3.09919,-506.503,-102.434,457.904
3910,0,-0.0175249,0.00620786,0.00437482,921.34,-1222.1,244.677,0.00131112,0.00112267,0.00176121,-1329.54,-54.5063,125.176,0.0055823,0.0153373,0.00272073,-1297.47,455.097,218.915,-0.000398409,-0.00171324,0.00248773,-1174.12,1195.71,101.466,0.00268177,-0.00116071,-0.00224777,-659.887,1901.71,116.137,0.00410339,-0.000105542,0.00437829,285.966,1891.42,185.623,0.00142037,-0.00189592,-0.00246434,951.089,1852.53,157.594,0.000282304,0.00158429,0.00234373,1656.97,1146,127.294,-0.000897283,0.000246571,-0.000495919,1598.9,272.745,141.065,-0.000954925,-0.000100613,-0.000167447,1463.16,-696.704,160.1,0.000782405,0.000907801,0.00108186,96.5432,-1065.45,194.209,-0.00292572,0.0108341,0.000527805,-886.514,-883.875,141.694,0.0508526,-0.0541758,-3.1042,-506.453,-102.454,457.897
3911,0,-0.0169693,0.00366068,0.00397311,921.24,-1222.1,244.425,0.000251059,0.00113579,0.00162663,-1329.56,-54.6955,125.267,0.00563981,0.015889,0.0027235,-1297.51,455.089,218.902,-0.000232925,-0.00178787,0.00237035,-1174.14,1195.66,101.458,0.0028649,-0.00124359,-0.00206318,-659.884,1901.71,116.143,0.00376908,-0.000182365,0.00444675,285.975,1891.39,185.585,0.00122743,-0.00304021,-0.00200808,950.922,1852.47,157.643,0.000231872,0.00155974,0.0022732,1656.96,1145.97,127.302,-0.000982886,0.000349667,-0.000569947,1598.92,272.719,141.088,-0.000582776,-0.000372254,-0.000231543,1463.18,-696.751,160.181,0.000895239,0.000428603,0.000825262,96.6352,-1065.43,194.17,-0.00262216,0.0124164,0.000833715,-886.331,-883.889,141.439,0.0506942,-0.0548619,-3.10935,-506.397,-102.438,457.94
3912,0,-0.0170551,0.00430931,0.00410399,921.164,-1222.11,244.426,0.00026207,0.00111718,0.00144295,-1329.58,-54.6867,125.244,0.00554208,0.0155496,0.00289102,-1297.49,455.1,218.872,-0.000351047,-0.00159914,0.00246393,-1174.12,1195.7,101.455,0.00285131,-0.00114794,-0.00227953,-659.9,1901.73,116.141,0.00376909,-0.00020506,0.00406919,286.01,1891.37,185.612,0.00160198,-0.00324965,-0.00216702,950.934,1852.48,157.618,0.000253234,0.00154706,0.00226083,1656.97,1146.02,127.286,-0.000993489,0.000345708,-0.000548763,1598.92,272.77,141.063,-0.000833541,-2.48729e-005,-6.64028e-005,1463.17,-696.692,160.086,0.000824153,0.00103638,0.0010169,96.5528,-1065.45,194.191,-0.00302247,0.0110408,0.000577494,-886.511,-883.861,141.638,0.0509919,-0.0568722,-3.11447,-506.353,-102.398,457.902
3913,0,-0.0175248,0.00638895,0.00431789,921.358,-1222.09,244.683,0.000464377,0.000867117,0.00134344,-1329.58,-54.6402,125.183,0.00563275,0.0154425,0.002665,-1297.48,455.136,218.857,0.000266786,-0.0037864,0.00159924,-1174.28,1195.66,101.335,0.00308486,-0.000438976,-0.0022241,-659.756,1901.67,116.04,0.00375772,-0.000120114,0.00375527,285.997,1891.34,185.597,0.00144331,-0.00307841,-0.00249513,950.957,1852.52,157.557,0.00097247,0.00156717,0.00241538,1656.94,1146.1,127.202,-0.000860623,0.000352929,-0.000398104,1598.9,272.766,141.003,-0.00050426,-0.000346263,-0.000309587,1463.17,-696.738,160.113,0.00081314,0.000839262,0.00096319,96.5318,-1065.45,194.143,-0.00290482,0.0111328,0.000341444,-886.513,-883.844,141.62,0.0516032,-0.0583757,-3.11919,-506.36,-102.313,457.881
3914,0,-0.017142,0.00414106,0.00398509,921.166,-1222.11,244.432,0.000341424,0.00137984,0.00169283,-1329.59,-54.6782,125.245,0.00570217,0.0156877,0.00273468,-1297.49,455.114,218.868,-0.000233605,-0.00164495,0.002439,-1174.14,1195.66,101.438,0.00274218,-0.0011267,-0.0020241,-659.902,1901.71,116.145,0.00372638,-0.000201222,0.00396391,285.988,1891.37,185.599,0.00122104,-0.00303222,-0.00196521,950.932,1852.47,157.622,0.000243653,0.0014343,0.00238735,1656.98,1145.98,127.279,-0.00102163,0.000309602,-0.000445518,1598.91,272.752,141.051,-0.00103239,8.00203e-005,-0.000102115,1463.17,-696.692,160.063,0.000868189,0.000350896,0.000776415,96.5905,-1065.42,194.125,-0.00245605,0.0127658,0.00102121,-886.378,-883.86,141.404,0.0519454,-0.0584872,-3.12343,-506.366,-102.26,457.888
3915,0,-0.0171547,0.00416232,0.00411641,921.157,-1222.1,244.414,0.000336593,0.00100924,0.00134888,-1329.56,-54.6678,125.253,0.00567893,0.0154376,0.00267862,-1297.48,455.108,218.887,-0.00025216,-0.00176686,0.00233936,-1174.13,1195.7,101.461,0.00283862,-0.00110966,-0.00216176,-659.894,1901.72,116.133,0.00377915,-0.000171715,0.00395009,286.006,1891.37,185.614,0.00109548,-0.00305904,-0.00230808,950.948,1852.49,157.612,0.000370296,0.00150172,0.0024331,1656.98,1145.99,127.301,-0.000990668,0.000272093,-0.000505204,1598.92,272.735,141.065,-0.00093659,-0.000131696,-0.000126051,1463.18,-696.719,160.103,0.000840856,0.00100861,0.00095637,96.5686,-1065.43,194.218,-0.00286823,0.0110648,0.000631337,-886.502,-883.846,141.625,0.0521747,-0.0575712,-3.12713,-506.364,-102.241,457.913
3916,0,-0.0167718,0.00298941,0.00404369,921.055,-1222.06,244.337,0.000395461,0.00125351,0.00150064,-1329.58,-54.6952,125.275,0.00555124,0.0153946,0.00278533,-1297.46,455.109,218.912,-0.000314867,-0.0018124,0.00236937,-1174.12,1195.7,101.484,0.0027801,-0.00114366,-0.00221416,-659.879,1901.71,116.155,0.00378362,-0.000191945,0.00393678,286.015,1891.36,185.64,0.00126436,-0.00324098,-0.00238451,950.951,1852.49,157.622,0.000945714,0.00157342,0.00235888,1656.93,1146.07,127.288,-0.000922854,0.000344545,-0.000578304,1598.92,272.73,141.093,-0.000359155,-0.000431372,-0.000368761,1463.18,-696.776,160.228,0.000851944,0.00032058,0.000772043,96.6278,-1065.42,194.188,-0.00250842,0.0127192,0.00096714,-886.3,-883.834,141.357,0.0524935,-0.0575045,-3.13045,-506.346,-102.218,457.947
3917,0,-0.0170008,0.00366503,0.00415915,920.941,-1222.08,244.309,0.000270527,0.00138322,0.00155455,-1329.57,-54.7107,125.293,0.0056846,0.0155231,0.00262547,-1297.49,455.092,218.903,-0.000221797,-0.0016938,0.0023439,-1174.13,1195.68,101.473,0.00277266,-0.00105461,-0.00190719,-659.908,1901.7,116.132,0.00396236,5.73841e-006,0.00544116,285.871,1891.48,185.531,0.00140997,-0.00312745,-0.00218437,950.924,1852.48,157.602,0.000269452,0.00147005,0.0022827,1656.98,1145.98,127.303,-0.00100002,0.000280405,-0.000506344,1598.91,272.739,141.069,-0.000391682,0.000811086,0.00088601,1463.08,-696.767,160.156,0.00073653,0.00046699,0.000846206,96.6096,-1065.42,194.131,-0.00251902,0.0127594,0.00108662,-886.343,-883.843,141.356,0.054053,-0.0598067,-3.13451,-506.469,-102.068,457.945
3918,0,-0.0167593,0.00365418,0.00408886,920.948,-1222.06,244.311,0.000428646,0.00107799,0.00137106,-1329.58,-54.6492,125.214,0.00565808,0.0153621,0.00275203,-1297.48,455.122,218.858,-0.000132085,-0.00156352,0.0022598,-1174.13,1195.71,101.433,0.00271309,-0.00113016,-0.00215153,-659.894,1901.73,116.112,0.00421535,-4.08354e-005,0.00385898,286.01,1891.4,185.618,0.00143191,-0.00312831,-0.00216589,950.945,1852.5,157.58,0.000815291,0.00164062,0.00211372,1656.99,1145.96,127.255,-0.00100361,0.000330637,-0.000501857,1598.9,272.749,141.015,-0.000357662,0.000767005,0.000966715,1463.08,-696.715,160.095,0.000710665,0.000432216,0.000877886,96.585,-1065.42,194.1,-0.00290767,0.0114779,0.000551237,-886.54,-883.835,141.563,0.0542959,-0.058846,-3.13791,-506.464,-102.028,457.866
3919,0,-0.0175307,0.00631549,0.004305,921.359,-1222.09,244.673,0.000444771,0.000933973,0.00119844,-1329.58,-54.6265,125.187,0.00561079,0.0153917,0.00268007,-1297.46,455.14,218.855,-0.000209344,-0.00169398,0.00222109,-1174.13,1195.71,101.43,0.00269214,-0.00099974,-0.00225262,-659.893,1901.74,116.127,0.00392659,0.000112054,0.00549684,285.865,1891.48,185.526,0.00139708,-0.00315998,-0.0024619,950.947,1852.52,157.569,0.00134605,0.00190921,0.00217701,1656.98,1146.05,127.187,-0.000940829,0.000318838,-0.000445722,1598.9,272.787,141.001,-0.000141049,0.000431821,0.00078496,1463.08,-696.725,160.106,0.00072215,0.000782366,0.00108569,96.5401,-1065.44,194.13,-0.00361198,0.00909337,-0.000167185,-886.332,-883.971,141.759,0.0546991,-0.0603151,-3.14059,-506.366,-102.019,457.844
3920,0,-0.0171381,0.00416435,0.00410595,921.154,-1222.11,244.436,-0.00112376,0.00142457,0.000760729,-1329.6,-54.9241,125.247,0.00569631,0.0157502,0.00271317,-1297.49,455.093,218.898,-0.000359425,-0.00157988,0.00245032,-1174.14,1195.68,101.482,0.00331168,-0.000682863,-0.00227291,-659.753,1901.67,116.072,0.00378266,-0.00013734,0.00389143,286.01,1891.36,185.613,0.00137781,-0.0031879,-0.00207692,950.929,1852.46,157.622,0.000278145,0.00135305,0.00215877,1656.96,1145.99,127.305,-0.000976465,0.000299309,-0.000490139,1598.92,272.745,141.075,-0.000323145,0.00086642,0.000999743,1463.07,-696.745,160.134,0.000884251,0.000404956,0.000953884,96.7382,-1065.42,194.165,-0.00308255,0.0107181,0.000261297,-886.153,-883.97,141.576,0.0542985,-0.0591685,-3.14364,-506.266,-102.066,457.903
3921,0,-0.0171422,0.00422116,0.0041155,921.168,-1222.11,244.439,-0.000474391,0.0017448,0.00112029,-1329.59,-54.8933,125.237,0.0056145,0.0157235,0.00267345,-1297.5,455.09,218.902,-0.000352149,-0.00162578,0.00239016,-1174.14,1195.67,101.477,0.00291811,-0.00119436,-0.00222898,-659.887,1901.7,116.134,0.00376498,-0.000130941,0.00393241,286.018,1891.36,185.617,0.0012735,-0.00160887,-0.0022983,951.086,1852.53,157.666,0.000555156,0.00156982,0.00210443,1657.01,1145.9,127.318,-0.000920685,0.000277149,-0.00050588,1598.92,272.74,141.086,0.000206022,0.00035538,0.000615311,1463.08,-696.858,160.263,0.000887106,0.000306865,0.000938795,96.7203,-1065.43,194.147,-0.00330314,0.0106159,0.000471546,-886.141,-883.974,141.544,0.0542617,-0.0578967,-3.1473,-506.218,-102.061,457.882
3922,0,-0.0175486,0.00633492,0.00437574,921.351,-1222.1,244.654,-0.000142062,0.00131794,0.000815114,-1329.59,-54.8027,125.133,0.00549473,0.0152774,0.00290967,-1297.49,455.118,218.879,-0.000382342,-0.00154201,0.0023903,-1174.11,1195.71,101.465,0.00265788,-0.00105857,-0.00205309,-659.891,1901.72,116.124,0.00393127,-0.00021324,0.00390783,286,1891.37,185.591,0.00188363,-0.00196958,-0.0024961,951.079,1852.55,157.622,0.000604192,0.00157003,0.00230393,1656.99,1145.98,127.282,-0.00097899,0.000263487,-0.000652358,1598.9,272.758,141.05,-2.27797e-005,0.000465225,0.000678583,1463.08,-696.749,160.137,0.000813088,0.00100994,0.00107122,96.6646,-1065.45,194.17,-0.00358683,0.00908951,4.001e-006,-886.334,-883.972,141.755,0.0542701,-0.058005,-3.15056,-506.138,-102.02,457.843
3923,0,-0.0170325,0.00435459,0.00405655,921.174,-1222.1,244.413,2.47381e-005,0.00144021,0.000916704,-1329.6,-54.8407,125.162,0.00553992,0.0156062,0.00278944,-1297.48,455.108,218.89,-0.000277414,-0.00163696,0.00239081,-1174.15,1195.68,101.447,0.00319218,-0.00046716,-0.00216496,-659.76,1901.67,116.051,0.00367893,-0.000192888,0.00417145,285.988,1891.37,185.603,0.00145104,-0.00175973,-0.00235195,951.064,1852.53,157.669,0.000213747,0.00144671,0.00230407,1656.97,1146.01,127.298,-0.000944561,0.000224712,-0.00052889,1598.9,272.762,141.059,0.000152521,0.000457932,0.000668237,1463.08,-696.804,160.241,0.00091808,0.000432604,0.000906195,96.733,-1065.44,194.122,-0.00326177,0.0106486,0.000248,-886.158,-883.966,141.532,0.0539627,-0.0580934,-3.15395,-506.058,-101.983,457.856
3924,0,-0.017403,0.00634387,0.00423351,921.363,-1222.09,244.684,0.000364602,0.00112733,0.00145312,-1329.57,-54.657,125.236,0.00572613,0.0153111,0.00251986,-1297.47,455.121,218.865,-0.000170121,-0.00162565,0.00223094,-1174.12,1195.7,101.44,0.00284742,-0.00155602,-0.00207894,-659.837,1901.72,116.092,0.00377623,-0.000125993,0.00443976,285.957,1891.39,185.591,0.0015484,-0.00147498,-0.00238702,951.133,1852.54,157.584,0.000259603,0.00145653,0.00242343,1656.97,1146.03,127.258,-0.000990773,0.000266907,-0.000615209,1598.92,272.76,141.023,-0.000329669,0.000807507,0.000987541,1463.08,-696.731,160.07,0.000893444,0.000864188,0.000945732,96.5362,-1065.46,194.173,-0.0031863,0.0107029,0.000255635,-886.178,-883.962,141.51,0.0536477,-0.0586308,-3.15758,-505.997,-101.952,457.832
3925,0,-0.0168537,0.00371205,0.00421411,920.933,-1222.07,244.304,0.000155232,0.0011723,0.000866575,-1329.57,-54.7363,125.18,0.00554354,0.0154577,0.002879,-1297.47,455.119,218.878,-0.000271811,-0.00167912,0.00234009,-1174.13,1195.71,101.435,0.00271258,-0.00105091,-0.00208565,-659.917,1901.72,116.13,0.00408164,-7.99934e-005,0.00422513,285.967,1891.42,185.626,0.00160739,-0.00152006,-0.00256825,951.105,1852.53,157.596,0.000665861,0.00162764,0.00234994,1656.98,1145.97,127.257,-0.00094297,0.000404899,-0.000489299,1598.91,272.773,141.018,-0.000324004,0.000631891,0.000845198,1463.08,-696.717,160.071,0.000841331,0.000907967,0.000990227,96.544,-1065.45,194.185,-0.00356421,0.00922024,-0.000197465,-886.336,-883.956,141.758,0.0534131,-0.0588261,-3.16123,-505.952,-101.926,457.862
3926,0,-0.017362,0.00416847,0.00409452,921.164,-1222.12,244.438,6.78888e-006,0.00162937,0.00154077,-1329.57,-54.7553,125.262,0.00563115,0.015728,0.00274249,-1297.49,455.088,218.922,0.000126407,-0.0036092,0.0017033,-1174.33,1195.64,101.405,0.00293022,-0.00121492,-0.00222821,-659.876,1901.71,116.184,0.00363776,-0.000280144,0.00394213,286.037,1891.35,185.657,0.00133514,-0.00148122,-0.00226047,951.088,1852.47,157.686,0.000234157,0.00149611,0.00224771,1656.96,1145.97,127.343,-0.00097879,0.00023393,-0.000511399,1598.91,272.749,141.111,-0.000226945,0.000463015,0.000740235,1463.08,-696.802,160.249,0.000905649,0.00081087,0.000992757,96.5791,-1065.45,194.261,-0.00305686,0.0104563,0.000445527,-886.128,-883.977,141.584,0.0535446,-0.0591785,-3.16516,-505.886,-101.93,457.932
3927,0,-0.0169952,0.00418079,0.00406002,921.158,-1222.1,244.424,0.000130701,0.00129875,0.0015224,-1329.57,-54.7575,125.214,0.00556695,0.0155254,0.00286493,-1297.47,455.078,218.91,-0.000285759,-0.00154126,0.00239458,-1174.13,1195.7,101.479,0.00290853,-0.00116784,-0.00220638,-659.877,1901.71,116.141,0.00383416,-0.000243932,0.00383466,286.032,1891.35,185.618,0.00144607,-0.00131608,-0.00221442,951.124,1852.51,157.619,0.000236888,0.00141137,0.00235316,1656.96,1145.98,127.319,-0.000920648,0.000177253,-0.000511805,1598.92,272.72,141.093,-9.78328e-005,0.000582756,0.0008082,1463.08,-696.797,160.209,0.000858694,0.000902398,0.000997025,96.5588,-1065.45,194.246,-0.00318151,0.0105514,0.000390337,-886.167,-883.972,141.551,0.0536476,-0.0591656,-3.16901,-505.867,-101.88,457.915
3928,0,-0.0168216,0.00373175,0.00408639,920.937,-1222.07,244.298,0.000269405,0.00108088,0.00112124,-1329.56,-54.7058,125.158,0.00549778,0.0154859,0.00305139,-1297.49,455.128,218.843,-0.0002011,-0.00159573,0.00226704,-1174.12,1195.72,101.437,0.00262211,-0.00103222,-0.00225131,-659.905,1901.73,116.117,0.00391901,-2.91317e-005,0.00383366,285.988,1891.36,185.588,0.00173777,-0.00152024,-0.00251957,951.114,1852.55,157.569,0.000907699,0.00174636,0.00229647,1656.95,1146.12,127.211,-0.000949496,0.000334874,-0.000487501,1598.9,272.766,140.988,-0.000124923,0.000824217,0.00104569,1463.06,-696.729,160.081,0.000904955,0.000844825,0.000940474,96.5373,-1065.45,194.15,-0.0035845,0.00929495,-6.77579e-005,-886.358,-883.957,141.749,0.0536212,-0.0590306,-3.17323,-505.862,-101.806,457.887
3929,0,-0.0167695,0.00369305,0.00414556,920.948,-1222.07,244.301,0.00034928,0.00117323,0.00117468,-1329.58,-54.6942,125.178,0.00568166,0.0155303,0.00263729,-1297.5,455.133,218.857,-0.000427011,-0.00160142,0.00235133,-1174.13,1195.7,101.431,0.00270121,-0.00118777,-0.00228035,-659.902,1901.72,116.15,0.0039952,-0.000151453,0.00398964,285.993,1891.4,185.649,0.00159618,-0.00165844,-0.00263015,951.102,1852.52,157.632,0.000991646,0.00172178,0.00241387,1656.95,1146.09,127.218,-0.000850937,0.000309531,-0.000491293,1598.89,272.775,141.021,-0.000919342,-7.36033e-005,3.89237e-006,1463.17,-696.68,160.058,0.000844176,0.000531433,0.000862592,96.6208,-1065.42,194.1,-0.00299904,0.0110718,0.000332503,-886.357,-883.904,141.627,0.0532895,-0.0590244,-3.17759,-505.836,-101.737,457.92
3930,0,-0.016743,0.00362409,0.00414249,920.946,-1222.08,244.302,0.000458643,0.00113431,0.00125081,-1329.57,-54.711,125.2,0.00556296,0.0155417,0.00293124,-1297.47,455.103,218.882,-0.0003347,-0.00170978,0.00245601,-1174.11,1195.69,101.464,0.00282264,-0.00116322,-0.00232166,-659.863,1901.69,116.156,0.00363779,-0.000275878,0.00370097,286.037,1891.33,185.62,0.00164938,-0.00146538,-0.0022002,951.151,1852.52,157.623,0.000772612,0.00170031,0.00229811,1657.01,1145.92,127.292,-0.000935428,0.000302163,-0.000539497,1598.92,272.737,141.04,-0.000568678,-0.000287839,-0.000252109,1463.18,-696.761,160.162,0.000854141,0.000736021,0.000945294,96.5803,-1065.45,194.205,-0.00328587,0.0104292,0.000281578,-886.124,-883.982,141.547,0.0529198,-0.0594766,-3.18218,-505.822,-101.692,457.965
3931,0,-0.0176493,0.00630347,0.00436268,921.344,-1222.1,244.68,0.000214332,0.00121184,0.00133758,-1329.56,-54.7127,125.219,0.00558149,0.0153325,0.00279614,-1297.48,455.089,218.893,-0.000235653,-0.00170575,0.00228595,-1174.12,1195.69,101.469,0.00314826,-0.000334283,-0.00209294,-659.781,1901.67,116.036,0.00397463,-0.000117822,0.00433746,285.969,1891.39,185.573,0.00164376,-0.001489,-0.00243425,951.109,1852.51,157.62,0.000304607,0.00159641,0.00239156,1656.97,1146.01,127.297,-0.00102893,0.000327121,-0.000585906,1598.91,272.732,141.055,-0.000785508,-0.000280095,-0.000208779,1463.16,-696.732,160.128,0.000850414,0.000569452,0.000864188,96.6008,-1065.42,194.139,-0.00318468,0.0106285,0.000257233,-886.166,-883.965,141.557,0.0521363,-0.05767,-3.18561,-505.751,-101.737,457.953
