raw_accel_x,raw_accel_y,raw_accel_z,world_accel_x,world_accel_y,yaw,left_encoder_rate,right_encoder_rate,fpga time,navx time
-0.0625,-0.0529175,1.0835,-0.091,-0.072,8.3,-24.3828,78.1708,178.112,8411312,
0.0996094,-0.0792847,0.959229,0.067,-0.117,8.32,-45.455,118.54,178.134,8411327,
-0.0687866,-0.0636597,1.02277,-0.096,-0.076,8.49,-63.3204,176.999,178.174,8411372,
0.019043,-0.0824585,1.01666,-0.011,-0.106,8.67,-87.647,248.253,178.212,8411402,
-0.0286865,-0.0593262,1.04114,-0.055,-0.074,8.86,-99.0756,320.991,178.233,8411432,
-0.0688477,-0.0474854,1.07159,-0.091,-0.053,9.25,-138.558,376.442,178.28,8411477,
0.00805664,-0.0402832,1.06787,-0.013,-0.057,9.57,-135.162,393.182,178.312,8411507,
0.00177002,-0.0437012,0.979065,-0.017,-0.053,10.94,-171.471,456.527,178.414,8411612,
-0.214233,-0.0342407,1.02649,-0.228,0.008,12.59,-240.018,449.357,178.533,8411732,
0.0534058,-0.0256958,1.21301,0.036,-0.038,14.43,-365.437,738.989,178.654,8411852,
-0.239502,-0.0438232,1.01324,-0.25,0.019,14.7,-302.558,788.115,178.674,8411867,
0.0369263,-0.0394287,1.06091,0.018,-0.046,14.98,-389.385,966.557,178.692,8411882,
-0.093811,-0.0889893,0.604797,-0.113,-0.052,17.99,-403.136,1150.02,178.812,8412002,
-0.163452,0.0366821,0.710999,-0.129,0.102,22.66,-361.762,1300.64,178.944,8412138,
0.258911,-0.0319824,0.503723,0.229,-0.132,24.4,-414.259,1204.67,178.993,8412182,
-0.435303,-0.00512695,1.21167,-0.376,0.199,26.22,-452.847,1104.79,179.033,8412227,
0.0835571,-0.00762939,0.921936,0.073,-0.038,30.5,-525.32,684.392,179.152,8412347,
0.395752,-0.0507812,0.747253,0.306,-0.24,31.72,-626.606,605.052,179.213,8412408,
0.406921,0.244812,1.14276,0.462,0.009,32.14,-496.919,626.802,179.252,8412453,
0.0335083,0.11731,1.16248,0.072,0.101,32.18,-581.818,527.134,179.293,8412483,
0.271667,0.074585,1.08594,0.252,-0.065,32.18,-418.471,523.876,179.314,8412513,
0.0778809,0.133972,1.01715,0.121,0.087,32.17,-485.143,481.684,179.352,8412543,
0.207397,0.184814,0.959351,0.257,0.057,32.16,-502.576,529.829,179.393,8412588,
-0.0248413,0.124207,1.23352,0.02,0.132,32.16,-419.234,560.664,179.433,8412633,
0.158081,0.00512695,1.04596,0.116,-0.068,32.16,-438.953,481.244,179.452,8412648,
0.0629272,0.0384521,1.0415,0.05,0.006,32.15,-345.662,363.881,179.555,8412753,
0.0568848,0.0654297,1.02362,0.057,0.028,32.14,-328.272,299.603,179.672,8412873,
0.0205078,0.0403442,0.969604,0.014,0.025,32.14,-281.401,293.07,179.694,8412888,
0.0360718,0.15802,0.906128,0.09,0.114,32.12,-288.292,284.714,179.732,8412933,
0.024292,0.133179,1.03003,0.063,0.097,32.12,-210.13,264.634,179.753,8412948,
-0.000610352,0.129578,1.01099,0.038,0.106,32.13,-218.582,223.699,179.793,8412993,
-0.17804,0.131592,1.15784,-0.115,0.199,32.11,-161.619,186.649,179.832,8413023,
0.0587158,0.0856323,0.964233,0.065,0.035,32.12,-150.681,166.255,179.853,8413038,
0.126099,0.119507,1.00244,0.138,0.025,32.13,-144.68,140.907,179.892,8413083,
-0.00109863,0.0949097,1.02759,0.015,0.07,32.12,-116.513,115.298,179.933,8413128,
0.0270996,0.0814819,1.00122,0.032,0.043,32.13,-91.33,102.123,179.952,8413143,
0.0280151,0.0552979,1.0083,0.018,0.019,32.12,-66.3174,71.1013,179.992,8413188,
0.0388184,0.071167,1.01709,0.035,0.026,32.12,-51.0689,51.455,180.032,8413218,
-0.00842285,0.0895386,1.01501,0.004,0.066,32.12,-42.7454,42.1298,180.053,8413248,
0.0262451,0.0650635,1.02527,0.019,0.025,32.12,-29.5264,29.3361,180.093,8413293,
0.00823975,0.0454102,1.02386,-0.006,0.018,32.14,-19.7902,42.9233,180.132,8413323,
0.0247803,0.0181274,1.00574,-0.006,-0.012,32.14,-19.7902,33.3931,180.154,8413353,
0.0247192,0.0107422,1.02924,-0.011,-0.019,32.13,-19.7902,26.2045,180.192,8413383,
0.0229492,0.00170898,1.01672,-0.016,-0.024,32.13,-19.7902,26.2045,180.232,8413428,
0.0289307,0.00378418,1.01373,-0.01,-0.025,32.13,-19.7902,26.2045,180.254,8413443,
0.00952148,-6.10352e-05,1.00739,-0.028,-0.017,32.13,-19.7902,26.2045,180.293,8413488,
0.0274658,0.0106201,1.01843,-0.007,-0.018,32.13,-19.7902,26.2045,180.333,8413519,
0.0223389,0.00701904,1.01801,-0.013,-0.017,32.13,-19.7902,26.2045,180.353,8413548,
0.0324707,0.0098877,1.01385,-0.003,-0.02,32.13,-19.7902,26.2045,180.392,8413579,
0.0213013,0.00469971,1.0097,-0.014,-0.018,32.13,-19.7902,26.2045,180.433,8413623,
0.0257568,0.00933838,1.01318,-0.008,-0.016,32.13,-19.7902,26.2045,180.454,8413653,
0.0165405,0.00238037,1.01825,-0.019,-0.016,32.14,-19.7902,84.2481,180.492,8413683,
-0.0828857,-0.148743,0.940918,-0.178,-0.089,32.24,0,128.642,180.532,8413728,
-0.0593872,-0.122437,0.993652,-0.143,-0.079,32.35,0,158.736,180.552,8413743,
-0.09552,-0.10144,0.996826,-0.157,-0.039,32.79,-18.5418,221.445,180.592,8413788,
-0.0470581,-0.0567017,0.996399,-0.088,-0.026,33.4,-55.9012,246.588,180.635,8413833,
-0.00958252,-0.0388184,0.991882,-0.046,-0.031,33.62,-65.3166,262.715,180.654,8413848,
-0.00598145,-0.0663452,1.04596,-0.053,-0.051,35.87,-134.178,362.897,180.774,8413969,
0.0377808,-0.0595703,0.964233,-0.012,-0.07,36.87,-155.922,388.274,180.823,8414014,
0.183594,-0.0967407,1.09906,0.079,-0.188,37.56,-169.532,393.492,180.853,8414044,
-0.0810547,-0.00738525,1.10565,-0.073,0.046,38.61,-194.154,451.314,180.892,8414089,
-0.0200195,0.0238037,0.854919,-0.004,0.032,39.33,-215.808,392.395,180.932,8414119,
-0.0022583,-0.0358276,1.09253,-0.029,-0.023,40.05,-180.385,426.721,180.953,8414149,
0.0245972,-0.0249023,1.02704,-0.001,-0.032,40.77,-196.011,416.962,180.992,8414179,
0.21814,-0.0580444,0.9245,0.12,-0.185,41.84,-211.642,436.262,181.032,8414224,
0.0608521,-0.02771,0.871399,0.023,-0.057,42.18,-217.972,471.109,181.053,8414239,
0.0266113,0.00616455,1.02618,0.019,-0.007,43.16,-237.945,511.339,181.093,8414284,
0.163635,-0.0599365,1.06183,0.071,-0.148,44.08,-274.699,489.572,181.132,8414329,
-0.112305,-0.0106812,0.824524,-0.091,0.078,44.37,-304.864,475.455,181.152,8414344,
0.0149536,-0.031189,0.816895,-0.016,-0.023,45.18,-308.071,491.92,181.193,8414389,
-0.139526,-0.0227661,0.952759,-0.12,0.095,45.66,25.1229,528.905,181.232,8414419,
-0.108398,0.0950317,0.832153,-0.012,0.152,46.19,372.301,445.186,181.252,8414449,
-0.159851,0.152893,1.06665,-0.006,0.225,47.2,723.458,425.876,181.296,8414494,
-0.123657,0.104187,0.827454,-0.014,0.159,48.05,903.057,458.789,181.333,8414524,
-0.296509,0.204346,1.09705,-0.054,0.35,49.09,870.89,429.729,181.354,8414554,
-0.17157,0.134399,0.830505,-0.018,0.207,50.27,887.272,431.304,181.398,8414584,
-0.214783,0.113708,1.09943,-0.06,0.22,52.31,744.186,433.445,181.431,8414629,
-0.0540161,0.0737915,1.06128,0.009,0.064,53.81,1055.58,501.807,181.463,8414659,
-0.0010376,0.0012207,1.0387,-0.018,-0.024,55.41,1124.29,440.18,181.493,8414689,
-0.253906,0.128296,1.01239,-0.05,0.255,57.12,1226.54,432.161,181.533,8414719,
-0.147339,0.255981,1.1723,0.118,0.223,58.94,1132.63,419.815,181.556,8414749,
-0.106567,0.0211182,1.19452,-0.06,0.064,60.86,974.801,524.728,181.592,8414779,
0.0380249,0.0324707,1.31287,0.016,-0.064,63.9,1008.01,473.799,181.633,8414824,
-0.187927,0.00866699,1.06598,-0.096,0.138,64.93,914.202,389.226,181.654,8414839,
0.0968018,0.162231,1.16333,0.16,-0.07,68.11,861.623,439.57,181.693,8414884,
0.0491333,0.300476,0.866089,0.279,0.015,71.38,745.129,444.188,181.732,8414929,
-0.184814,0.11908,1.17896,0.03,0.161,73.72,507.524,408.689,181.773,8414960,
-0.369385,0.0368042,0.797546,-0.069,0.332,77.38,557.46,446.558,181.808,8415004,
-0.274841,0.121887,0.778076,0.04,0.256,78.63,376.612,412.32,181.832,8415020,
-0.263062,0.223877,1.13654,0.148,0.234,82.53,551.739,376.939,181.872,8415064,
-0.276611,0.165039,0.743347,0.114,0.253,85.2,707.99,403.543,181.9,8415094,
0.134949,0.188049,1.08698,0.15,-0.182,87.96,720.877,515.411,181.932,8415124,
-0.0419922,0.153259,0.790833,0.122,-0.004,92.22,845.416,387.484,181.973,8415169,
-0.0333862,0.100037,1.11151,0.056,-0.029,93.67,810.57,369.413,181.993,8415184,
0.0443115,0.108765,0.970093,0.06,-0.106,98.03,826.344,476.951,182.034,8415229,
-0.282043,0.100891,0.83551,0.115,0.216,100.97,761.528,500.225,182.072,8415260,
0.0323486,0.0893555,0.798035,0.042,-0.09,103.91,841.751,473.687,182.092,8415289,
0.0667114,0.0928955,0.822205,0.031,-0.128,106.85,992.457,508.259,182.132,8415320,
-0.129883,0.0654907,0.543274,0.08,0.076,109.79,742.39,476.622,182.155,8415349,
0.132874,0.221436,1.25977,0.088,-0.263,114.15,950.841,520.833,182.197,8415394,
-0.356567,0.11792,0.644531,0.229,0.244,115.6,942.152,512.374,182.218,8415409,
0.140137,0.236694,1.17255,0.077,-0.284,119.88,973.094,570.581,182.253,8415454,
-0.105469,0.183411,0.909729,0.163,-0.043,122.76,713.929,590.145,182.292,8415484,
0.0603027,0.152405,1.16315,0.021,-0.177,127.1,739.7,523.615,182.334,8415529,
-0.0593262,0.113892,1.02441,0.069,-0.056,128.54,746.77,486.015,182.353,8415545,
0.124512,0.178223,1.25507,-0.023,-0.247,132.84,796.242,562.398,182.393,8415590,
0.0940552,0.212341,1.04321,0.017,-0.244,137.07,842.283,494.12,182.434,8415635,
0.18396,0.178894,0.949585,-0.072,-0.278,138.46,918.442,530.518,182.453,8415650,
0.199524,0.0570068,1.06378,-0.178,-0.191,141.23,872.867,540.161,182.492,8415680,
-0.208435,0.102173,0.8302,0.185,0.02,145.31,653.019,682.967,182.532,8415725,
-0.0979614,0.0743408,1.30023,0.053,-0.029,146.65,890.472,617.532,182.553,8415740,
-0.034668,0.112732,0.897339,0.039,-0.093,150.6,812.48,569.671,182.593,8415785,
0.537842,0.360474,1.00049,-0.377,-0.566,154.37,743.965,527.315,182.633,8415830,
0.416443,0.111389,0.783569,-0.369,-0.279,155.58,751.287,528.29,182.654,8415845,
0.305847,0.190063,1.51892,-0.283,-0.293,159.03,739.262,560.79,182.692,8415890,
0.210266,0.0153809,0.559753,-0.218,-0.083,161.23,828.26,466.548,182.733,8415920,
0.0936279,0.0217285,0.598877,-0.108,-0.048,163.37,839.807,473.754,182.755,8415950,
-0.401062,0.109985,1.14069,0.369,-0.006,165.46,674.65,484.637,182.792,8415980,
-0.0767212,0.0668335,0.709839,0.059,-0.048,168.57,721.475,459.749,182.832,8416025,
0.230164,0.175598,1.0484,-0.237,-0.211,169.6,768.462,438.02,182.853,8416040,
0.0496216,0.195557,1.05682,-0.067,-0.195,172.64,763.097,411.091,182.893,8416085,
-0.258484,0.219849,1.75391,0.206,-0.188,175.63,785.145,455.56,182.933,8416130,
-0.22229,0.0440674,0.776978,0.195,-0.025,176.62,835.038,462.759,182.954,8416145,
0.332275,0.17218,1.35962,-0.381,-0.162,179.55,710.026,439.126,182.992,8416190,
0.0628052,0.1297,0.792786,-0.093,-0.119,-178.51,654.193,365.885,183.034,8416220,
-0.247009,0.0567627,0.920959,0.212,-0.06,-176.59,693.987,343.743,183.054,8416250,
0.0782471,0.0930176,0.757141,-0.111,-0.075,-174.71,803.665,421.799,183.093,8416280,
0.0388184,0.139771,1.08301,-0.091,-0.116,-171.9,592.452,383.458,183.133,8416325,
0.187012,-0.0022583,0.896423,-0.21,0.045,-170.97,663.02,354.503,183.153,8416340,
-0.16626,0.0346069,0.909729,0.13,-0.052,-168.19,739.7,450.481,183.195,8416385,
-0.00805664,0.0959473,0.94989,-0.04,-0.077,-165.42,739.317,382.124,183.232,8416430,
0.0367432,0.0968018,1.04865,-0.086,-0.064,-164.51,765.082,398.248,183.253,8416445,
0.0957031,0.157898,1.17035,-0.166,-0.096,-161.77,701.853,381.57,183.292,8416490,
-0.00262451,0.198303,1.01294,-0.086,-0.165,-159.91,591.226,323.217,183.332,8416521,
-0.097168,0.267151,0.907776,-0.027,-0.26,-157.95,431.165,366.381,183.354,8416550,
-0.0822144,0.232971,1.31488,-0.044,-0.205,-155.84,469.274,359.783,183.393,8416581,
-0.232178,0.233154,1.09912,0.079,-0.272,-152.54,490.04,321.662,183.433,8416625,
0.193726,0.230042,1.28406,-0.304,-0.05,-150.23,400.786,318.284,183.455,8416655,
-0.0137329,0.139954,0.830688,-0.077,-0.089,-147.86,510.295,281.203,183.493,8416685,
-0.0140381,0.226013,1.00537,-0.137,-0.144,-144.13,637.206,314.733,183.534,8416730,
0.328003,0.182556,0.862366,-0.386,0.094,-142.84,566.781,355.499,183.552,8416745,
-0.179993,0.12793,0.996338,0.038,-0.163,-138.86,669.523,307.39,183.593,8416790,
