raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,world_accel_x,world_accel_y,yaw,x,y,z,left_encoder_rate,right_encoder_rate,left_motor,right_motor,temp,fpga time,navx time
-0.010498,-0.0153198,1.01135,-0.0610352,-0.0610352,-0.0610352,-0.001,0.001,-0.02,0,0,0,0,0,0,0,40.25,644.113,1875712
-0.00872803,-0.0158691,1.01349,-0.0610352,-0.12207,-0.183105,0,0.001,-0.02,0,0,0,0,0,0,0,40.25,644.133,1875727
-0.00622559,-0.0165405,1.01215,-0.0610352,-0.0610352,0,0.003,0,-0.02,0,0,0,0,0,0,0,40.25,644.153,1875742
-0.00915527,-0.0180664,1.01782,-0.0610352,-0.0610352,-0.0610352,0,0,-0.02,0,0,0,0,0,0,0,40.25,644.173,1875772
-0.00482178,-0.0154419,1.01392,-0.12207,-0.0610352,0,0.004,0.001,-0.02,0,0,0,0,0,0,0,40.25,644.194,1875787
-0.0098877,-0.0180054,1.0155,0,0,-0.183105,0,0,-0.02,0,0,0,0,0,0,0,40.25,644.213,1875802
-0.0078125,-0.0193481,1.0188,-0.12207,-0.0610352,-0.0610352,0.001,-0.002,-0.02,0,0,0,0,0,0,0,40.25,644.234,1875832
-0.0122681,-0.0172729,1.0141,-0.0610352,-0.0610352,0.0610352,-0.002,0,-0.02,0,0,0,0,0,0,0,40.25,644.253,1875847
-0.0120239,-0.0177002,1.0224,-0.0610352,-0.0610352,0,-0.002,0,-0.02,0,0,0,0,0,0,0,40.25,644.273,1875862
-0.0055542,-0.0172729,1.01178,-0.0610352,-0.0610352,-0.0610352,0.003,0,-0.02,0,0,0,0,0,0,0,40.25,644.293,1875892
-0.00769043,-0.0160522,1.01453,0.0610352,0,-0.183105,0.001,0,-0.02,0,0,0,0,0,0,0,40.25,644.314,1875907
-0.0118408,-0.0766602,1.03485,-1.83105,-0.12207,0.183105,-0.002,-0.058,-0.02,0,-0.000106812,0,0,0,0,0,40.25,644.337,1875937
-0.0199585,-0.0343628,1.01404,-2.44141,-0.12207,-0.427246,-0.01,-0.015,-0.02,0,-0.000244141,0,0,0,0,0,40.25,644.353,1875952
0.0045166,-0.00231934,0.988953,-0.366211,-0.183105,-0.488281,0.013,0.016,-0.01,0,-0.000244141,0,0,0,0,0,40.25,644.376,1875967
-0.00872803,-0.0360107,1.02795,2.31934,-0.12207,0.0610352,0,-0.017,0,0,-0.000274658,0,0,0,0,0,40.25,644.394,1875997
-0.00311279,-0.0318604,1.02216,1.64795,0,-0.427246,0.006,-0.013,0,0,-0.000335693,0,0,0,0,0,40.25,644.413,1876012
-0.0128174,-0.0236206,1.01953,0.610352,-0.12207,-1.15967,-0.003,-0.005,0,0,-0.000335693,0,0,0,0,0,40.25,644.433,1876027
-0.0153809,-0.0142822,1.01685,-0.854492,-0.183105,-2.0752,-0.006,0.004,0.02,0,-0.000335693,0,0,0,0,0,40.25,644.454,1876042
-0.0112915,-0.00152588,1.00775,-0.915527,-0.244141,-0.915527,-0.002,0.017,0.07,0,-0.000335693,0,0,0,0,0,40.27,644.474,1876072
-0.00976562,0.00750732,1.00696,-0.0610352,-0.0610352,-0.610352,0,0.025,0.07,0,-0.000305176,0,0,0,0,0,40.27,644.492,1876087
0.00549316,-0.0333862,1.00836,0.549316,-0.183105,0.610352,0.014,-0.015,0.07,0,-0.000274658,0,0,0,0,0,40.27,644.513,1876102
-0.00665283,-0.0369263,1.01569,-1.2207,-0.305176,6.04248,0.002,-0.017,-0.06,0,-0.000289917,0,0,0,0,0,40.27,644.533,1876132
0.0106201,-0.00769043,1.00446,-0.549316,0.12207,8.05664,0.019,0.011,-0.16,0,-0.000320435,0,0,0,0,0,40.27,644.556,1876147
-0.0159302,-0.0272217,1.00751,-0.0610352,0,10.7422,-0.006,-0.008,-0.32,0,-0.000320435,0,0,0,0,0,40.27,644.573,1876162
0.00323486,-0.019104,1.01324,-0.366211,0.0610352,13.0005,0.012,0,-0.69,0,-0.00038147,0,0,0,0,0,40.27,644.594,1876192
-0.0128784,-0.00946045,1.00555,-0.12207,0.12207,13.7329,-0.003,0.01,-0.89,0,-0.000411987,0,0,0,0,0,40.27,644.613,1876207
-0.0123901,-0.0275879,1.01331,-0.12207,-0.183105,13.5498,-0.002,-0.007,-1.1,0,-0.000411987,0,0,0,0,0,40.27,644.634,1876222
-0.0151978,-0.0134888,1.00488,-0.427246,-0.244141,10.6201,-0.005,0.006,-1.44,0,-0.000411987,0,0,0,0,0,40.27,644.653,1876252
-0.0161743,0.00970459,1.00989,0,-0.427246,9.39941,-0.007,0.029,-1.6,0,-0.00038147,0,0,0,0,0,40.27,644.674,1876267
-0.0169678,-0.0372314,1.0036,0.244141,-0.549316,8.48389,-0.006,-0.018,-1.85,0,-0.000289917,0,0,0,0,0,40.27,644.696,1876297
-0.0065918,-0.019104,1.0163,0,-0.671387,8.66699,0.003,0,-1.98,0,-0.000289917,0,0,0,0,0,40.27,644.714,1876312
-0.00476074,-0.0313721,1.01581,-0.366211,-0.549316,9.27734,0.005,-0.011,-2.12,0,-0.000289917,0,0,0,0,0,40.27,644.733,1876327
-0.012146,-0.0360107,1.0152,-0.427246,-0.549316,10.6201,-0.002,-0.016,-2.27,0,-0.000289917,0,0,0,0,0,40.27,644.753,1876342
0.00140381,-0.0192871,1.00195,0.0610352,-0.12207,12.085,0.01,0,-2.62,0,-0.000289917,0,0,0,0,0,40.27,644.773,1876372
-0.003479,-0.0177002,1.0177,0.244141,-0.12207,12.4512,0.005,0.002,-2.81,0,-0.000289917,0,0,0,0,0,40.27,644.793,1876387
